total_contacts,chain_plddt_L,model_avg_RMSD,interface_plddt_HL,interface_pae_AH,mpdockq_AL,chain_pair_iptm_HL,contacts_HL,ranking_confidence,iptm_L,chain_plddt_A,chain_pair_pae_min_AH,chain_pair_pae_HL,interface_pae_AL,avg_internal_pae,iptm_H,ptm_A,ptm_H,interface_pae_HL,pdockq_AH,pdockq_HL,iptm_A,pdockq2_AL,scaled_query_RMSD,ipTM,chain_pair_pae_min_AL,chain_pair_iptm_AH,scaled_RMSD_ratio,pdockq,pdockq_AL,mpdockq_HL,avg_pair_pae,interface_plddt_AL,mpdockq,avg_LIS,query_avg_RMSD,avg_model_plddt,LIS_AH,scaled_model_RMSD,chain_pair_pae_min_HL,LIS_AL,pdockq2_HL,chain_plddt_H,pdockq2,LIS_HL,chain_pae_H,has_clash,chain_pae_A,avg_interface_plddt,avg_interface_pae,mpdockq_AH,chain_pae_L,pdockq2_AH,chain_pair_pae_AH,pTM,chain_pair_pae_AL,contacts_AL,interface_plddt_AH,ptm_L,del_G_B,chain_pair_iptm_AL,contacts_AH,fraction_disordered
9576.0,86.74536791314837,55.71182869811003,80.99575829383885,30.69930972388956,0.2620000003629899,0.86,4431.0,0.3,0.48,77.48416450537235,27.39,5.134770951432511,30.58625730994152,7.2030349594028245,0.48,0.66,0.87,4.370454545454546,0.3000066557602782,0.4145575725450232,0.1,0.0093734200286926,0.0227473875767995,0.23,27.72,0.1,0.500010555068992,0.4647142279869209,0.045988903710147,0.2620002222627151,22.17631427048265,74.22313640312771,0.2620003805647924,0.2050092571023086,55.7130047949151,82.73359458135916,0.0,0.0227483261500792,1.3,0.0,0.4560453218309891,83.97125132555674,0.0093549568621537,0.6150277713069259,3.578925619834711,0.0,15.407299695686406,74.31079497743985,21.88534052642854,0.2620000664241651,2.6228795626873564,0.0093638632983332,30.679863666778186,0.54,30.71430819323724,1151.0,67.71349023535302,0.88,127.27025766027694,0.1,3994.0,0.0
7228.0,86.52104945717731,54.84905992978239,80.7768678292795,30.576289682539684,0.2620000000083566,0.86,4358.0,0.3,0.48,77.467984438681,26.415,5.060958326949594,30.399062500000003,7.275531436254291,0.48,0.66,0.87,4.225931677018633,0.0762356065138303,0.406241024285168,0.11,0.0093742330581183,0.0227473875767995,0.24,26.175,0.11,0.507813639494432,0.4127260447638677,0.021914548993081,0.262000203699781,22.084966096574547,69.37435779816512,0.2620002180280237,0.2079149227238028,55.7130047949151,82.86903109359999,0.0,0.0234526952428182,1.285,0.0,0.4474915001176363,84.61805938494167,0.0093371173672545,0.6237447681714087,3.622720498577429,0.0,15.591794811772468,71.5585146356715,21.73376128651944,0.2620000015701786,2.6120789984129784,0.0093132098104063,30.626056253883284,0.54,30.56788370889077,545.0,64.5243182795699,0.88,26.428217326496053,0.11,2325.0,0.0
8377.0,86.86892641737032,53.39557087012424,81.12278799162206,29.67192307692308,0.2620000002108129,0.86,4297.0,0.3,0.49,77.88730085216747,24.845,4.989826872989122,29.34307692307692,7.151812934336127,0.49,0.66,0.87,4.188253968253968,0.1108707020495914,0.3988034740737208,0.11,0.0097689041600026,0.0227473875767995,0.24,25.21,0.11,0.5212301272341149,0.4414059642748635,0.0391830666634227,0.2620001884630556,21.89248492432496,73.0929018789144,0.2620002954658957,0.2094820981815278,55.7130047949151,83.16942464304493,0.0,0.0247149063837228,1.27,0.0,0.3993841593736569,84.75204665959703,0.009717321885854,0.6284462945445835,3.5824888226527567,0.0,15.233071652018468,72.66179383627544,21.067751322751324,0.2620000041847475,2.639878328337154,0.0096857682173172,30.398910290111363,0.54,30.2887176098744,1437.0,63.76969163828983,0.88,83.36153403973657,0.11,2643.0,0.0
8631.0,86.85037394451145,63.53591962260251,81.21934482758621,29.05868830290737,0.2620000000346511,0.86,4350.0,0.3,0.48,77.72039644312709,24.06,5.126110770645013,29.29934640522876,7.23243131855635,0.49,0.66,0.87,4.449171842650103,0.1323394971881395,0.4056336267211211,0.11,0.0,0.0227473875767995,0.24,24.175,0.11,0.4346795560959842,0.4305044205597371,0.0262755551635705,0.262000202408968,21.938133871815708,67.7908827160494,0.2620002630267314,0.2071800964648202,55.7130047949151,83.14353710694348,0.0,0.0175830836745728,1.315,0.0,0.4352581248457205,84.85984093319195,0.0095695142036516,0.6215402893944608,3.649600325159192,0.0,15.393496839820385,71.380013425906,20.935735516928744,0.2620000066101209,2.654196790689473,0.0095386175889535,30.36821918462936,0.54,30.32007166017275,810.0,65.1298127340824,0.88,180.52774424905044,0.11,3471.0,0.0
7725.0,86.93472858866102,45.714700713989735,81.62877520960797,29.354376657824936,0.2620000000669406,0.86,4413.0,0.3,0.49,77.45890515005557,25.41,5.024609315152444,29.253750000000004,7.234427453023197,0.49,0.66,0.87,4.316565349544073,0.0545957299900739,0.4192509415277615,0.13,0.0093994194084451,0.0227473875767995,0.24,25.815,0.13,0.5976270129501258,0.4450019631610593,0.0296806312995182,0.2620002335141085,21.98374083924099,71.02266762452108,0.2620003071000082,0.2077400774543355,55.7130047949151,83.16698006914449,0.0,0.0334168351611627,1.295,0.0,0.4657717807450202,85.10730646871686,0.0094425169809364,0.6232202323630065,3.570505351578377,0.0,15.446434210806324,72.13502606522702,20.97489733578967,0.262000000615931,2.686342796684888,0.0094501331067387,30.499415714763654,0.54,30.427197487806872,1044.0,63.75363536155203,0.87,70.90582135954776,0.13,2268.0,0.0
7879.0,87.0066706875754,54.399639978820346,82.46865958408681,30.28068181818182,0.2620000002656281,0.87,4424.0,0.3,0.49,76.92012782512042,26.0,4.759211735866401,29.93030303030303,7.328608813731272,0.49,0.65,0.88,3.6681840672934194,0.0774007040210232,0.4363286511452305,0.11,0.00933280852817,0.0227473875767995,0.24,25.895,0.11,0.5119257692906832,0.4655226603554423,0.0418558707655627,0.2620002798490201,21.884169337042525,71.03978443743429,0.26200038397086,0.2127911557636442,55.7130047949151,83.09587522003258,0.0,0.0238325290932306,1.24,0.0,0.534603918788484,85.36082714740192,0.0093683598188128,0.6383734672909327,3.3239669421487603,0.0,16.073541742035708,72.97678165999586,21.293056305259423,0.2620000016352946,2.588317757009346,0.0093292357258174,30.47530289633418,0.53,30.417993378927,951.0,65.42190095846645,0.88,23.39015947888754,0.11,2504.0,0.0
7857.0,87.44946924004824,46.24089618465376,83.10244015169472,29.690919540229885,0.2620000001184391,0.87,4219.0,0.3,0.49,76.8009429418303,26.125,4.783978091006588,29.545,7.385976994843252,0.49,0.65,0.88,3.8840579710144927,0.0536262379008338,0.4321045731088869,0.12,0.0092217455442666,0.0227473875767995,0.24,26.085,0.12,0.5921107460416214,0.4613995695214243,0.0337211612842423,0.2620002675371352,21.97077434423177,70.25199530516431,0.2620003669498967,0.2121876438938844,55.7130047949151,83.31777613556433,0.0,0.0326853494109135,1.245,0.0,0.5250128192451748,85.70291622481443,0.0092689025053935,0.6365629316816532,3.3397236146863567,0.0,16.182543465770042,72.69696689085352,21.039992503748127,0.2620000005839868,2.635663904073356,0.009319027192518,30.58746594656598,0.53,30.54087899512275,1065.0,64.73646521570151,0.88,291.88551017904484,0.11,2573.0,0.0
7925.0,87.44810615199036,60.938309680434266,82.23582571874303,29.6505,0.2620000000089374,0.86,4487.0,0.3,0.49,77.0495646535754,24.66,4.808786578826413,29.61230769230769,7.359403041431431,0.49,0.65,0.88,3.941925465838509,0.0880171440398225,0.4295413764990227,0.11,0.0095422445458265,0.0227473875767995,0.24,25.11,0.11,0.4552954785492751,0.4429388001528438,0.0220558411111048,0.2620002603515979,21.925015985404425,67.94348571428571,0.2620003003651143,0.2115075571144382,55.7130047949151,83.29364919393727,0.0,0.0190848386063661,1.29,0.0,0.5284278082504004,85.38327677624603,0.009464030277601,0.6345226713433146,3.332001083863975,0.0,16.171776723202317,71.6477874132524,21.068244386048736,0.262000002298062,2.574431317228002,0.0094525876741316,30.445110046360465,0.53,30.5211513310264,525.0,64.76405080672846,0.88,150.9061538763736,0.11,2913.0,0.0
9427.0,87.30763570566948,49.65876930628065,82.47210807736064,29.94467930029155,0.2620000007260183,0.87,4395.0,0.3,0.49,76.5698147462023,25.695,4.729347326489965,29.901043478260867,7.4038527632706845,0.49,0.64,0.88,3.8166329625884727,0.0938849555396549,0.4119414128150827,0.11,0.0090419648589926,0.0227473875767995,0.24,25.87,0.11,0.5572669022779022,0.4584298749989091,0.057749118732228,0.2620002162398318,21.931279831418653,67.29242568704431,0.2620003552137789,0.2133484951470647,55.7130047949151,83.17812151859847,0.0,0.0284645676147495,1.24,0.0,0.530415887072129,85.65691410392365,0.0091839657058834,0.6400454854411942,3.287637176534345,0.0,16.28869804856249,70.56364986155245,21.22078524704696,0.2620000027202471,2.635223064715218,0.0092935991808256,30.57910552979974,0.53,30.48538663796626,1783.0,61.92641582025238,0.88,420.4884402924177,0.11,3249.0,0.0
6673.0,87.6496019300362,47.263736655458445,83.38591692235073,29.997254004576657,0.2620000000956737,0.87,4237.0,0.3,0.49,76.86992404594294,26.84,4.755316378121648,29.91944444444444,7.339197980460953,0.49,0.65,0.88,3.709307359307359,0.0423972075090808,0.4146079468422757,0.11,0.009254958295241,0.0227473875767995,0.24,26.765,0.11,0.5815015688653119,0.4469848602716089,0.0320704025390148,0.2620002223803989,22.044651913491435,70.75308664259929,0.2620003137290328,0.2125403455099856,55.7130047949151,83.47807811783257,0.0,0.0313298042389802,1.25,0.0,0.537628947326829,85.91470837751856,0.0092424671582504,0.6376210365299568,3.3115092805852866,0.0,16.095028409695473,72.66584750192,21.20866860277616,0.262000000277506,2.6110562511020983,0.0093060065453069,30.71504504612149,0.53,30.663594316231165,831.0,63.85853894080997,0.88,25.68592046744206,0.11,1605.0,0.0
6045.0,89.26393034825873,14.840101688394553,86.5099794238683,16.79135802469136,0.2620000000011158,0.87,4131.0,0.47,0.56,80.71848197343455,9.61,4.1376310272536685,15.834545454545452,3.924379197040832,0.6,0.84,0.89,2.825959978366685,0.0398243839594598,0.4601021267067085,0.29,0.0141911150965615,0.2563570410035577,0.45,10.79,0.33,0.4876165350739138,0.4455179874424486,0.0193496795101114,0.2620003617699823,16.937639265756577,60.46665919282511,0.2620003088102177,0.2566534453893179,14.476998713378062,86.43651001115482,0.0691124675757359,0.2470266047615478,1.15,0.0363273453093812,0.6377330576879523,89.32711771177118,0.018491303654305,0.6645205232828366,2.6145151783082814,0.0,6.325010552975939,70.43734343535557,11.817287819201164,0.2620000002233861,2.8336118598382747,0.0155651784208599,22.664232627276103,0.58,24.011054142739955,446.0,64.33539168937331,0.87,-8.021989422981846,0.24,1468.0,0.0
6092.0,89.28207711442786,12.132351373620187,86.33726406213226,14.77290322580645,0.2620000000000495,0.88,4249.0,0.46,0.55,81.14543327008222,7.574999999999999,4.100294307369779,15.044,3.870130982019112,0.59,0.84,0.89,2.7889898989899,0.0513043221872154,0.4730244782110472,0.26,0.0,0.2563570410035577,0.44,9.15,0.3,0.5874348187687423,0.4679090381523486,0.0182588935619795,0.2620004172724882,17.440165493280528,58.6845,0.2620003942270161,0.2972942426020986,14.476998713378062,86.61307551870908,0.1245453549517966,0.3292412483843999,1.125,0.0986015981735159,0.6240439243261701,89.41171617161716,0.0240784833773649,0.6687357746809832,2.564235190097259,0.0,6.231332958116411,69.96600443531047,10.868631041598782,0.2620000005110759,2.8148247978436656,0.0182807129822626,23.21577686940006,0.57,25.00442530307173,190.0,64.87624924379915,0.87,4.600649335112507,0.22,1653.0,0.0
5739.0,89.611592039801,14.434143119639254,86.73214675937422,16.094642857142855,0.2620000000003357,0.87,4027.0,0.48,0.57,80.70013915243517,8.585,4.088473633284954,15.416363636363636,3.9095931905772647,0.61,0.83,0.89,2.8253109789075177,0.0363751311610321,0.456560232056406,0.31,0.0,0.2563570410035577,0.45,10.565,0.35,0.5014823177798021,0.4396732530558956,0.0187141949101497,0.2620003480400624,16.64570853202473,60.22856578947368,0.2620002900324691,0.2650614831599712,14.476998713378062,86.58056239594525,0.0877791797722673,0.2574890213219426,1.1549999999999998,0.040109357696567,0.629369266445184,89.42995599559954,0.0239670611271038,0.6672959120110793,2.6289050987326847,0.0,6.341060456826603,70.72517119996631,11.445439157471336,0.2620000001600452,2.7588140161725065,0.0189255780795121,22.21408811263884,0.58,23.6345638501504,380.0,65.21480105105105,0.87,-3.0551288046505647,0.26,1332.0,0.0
6230.0,89.34006218905473,15.620915655435828,85.36842212650193,16.67310344827586,0.2620000000003617,0.87,4411.0,0.48,0.57,80.97953826691966,8.785,4.123334945976455,15.87,3.894746763842266,0.61,0.84,0.89,2.857855731225297,0.035289105751018,0.4528549933378343,0.31,0.0,0.2563570410035577,0.45,10.495,0.35,0.4620483024619916,0.4397566257147271,0.0187430174611774,0.2620003342940913,16.698590469408988,61.15731197771587,0.2620002902914033,0.2622334747028631,14.476998713378062,86.59049388136441,0.0764576954812932,0.2284491029582883,1.165,0.0443548387096773,0.639350516053182,89.45188118811882,0.0232586113909187,0.6658878899176186,2.605621868552903,0.0,6.252392007879555,70.58973671053836,11.800319726500383,0.2620000001422725,2.82622641509434,0.0185722646046701,22.373056278128743,0.58,23.59938018412177,359.0,65.24347602739725,0.87,1.5425329773985936,0.27,1460.0,0.0
6089.0,89.24319651741294,16.950476364068372,85.91721971496439,16.61205357142857,0.2620000000010955,0.87,4210.0,0.48,0.56,80.11707779886149,8.98,4.148911465892597,15.877777777777778,4.014642732581208,0.6,0.83,0.89,2.8730749354005165,0.0410450344788984,0.4357907722514453,0.3,0.0149438205540088,0.2563570410035577,0.45,10.865,0.34,0.4217802150040236,0.4280816915101124,0.0193366406604714,0.2620002782478072,16.734914106628167,60.85420454545455,0.2620002563523744,0.2563789244030136,14.476998713378062,86.26762719233352,0.0742985611510791,0.2009352044656736,1.1549999999999998,0.0319384835479256,0.6085731510910273,89.44260726072609,0.0195122676264249,0.6628997285100362,2.61296787503684,0.0,6.570529055860419,70.4529986236194,11.787635428202288,0.2620000002483268,2.860431266846361,0.0170059852972416,22.43068045749205,0.58,23.625150396499865,308.0,64.58757161043921,0.87,-4.425118714073335,0.26,1571.0,0.0
5995.0,88.59450248756218,11.548531481966986,84.95754867872046,12.267132867132869,0.2620000000003751,0.86,4314.0,0.48,0.6,81.96510436432638,5.91,4.584901628769553,11.543333333333331,3.99845351473594,0.64,0.84,0.88,3.1837293388429755,0.0417829160799309,0.4339346197145757,0.38,0.0,0.2563570410035577,0.45,7.225,0.43,0.6111159820444593,0.4305578873910493,0.018757466682762,0.2620002727978425,16.77578428729873,63.52850364963504,0.2620002631761132,0.3247581091099533,14.476998713378062,86.41051801553601,0.1888257575757576,0.3513787529042713,1.24,0.1564851738241308,0.5574176091536658,88.67194719471948,0.061122147768769,0.6289633959299715,2.923990568818155,0.0,6.059420289855072,72.28791888794034,8.998065179769727,0.2620000002640474,3.011949685534592,0.0418515708695461,22.02884718609356,0.58,23.713604047033087,274.0,68.37770433546552,0.86,9.274779608528718,0.34,1407.0,0.0
6299.0,88.93824626865673,12.59968205725542,85.23621496437055,12.361888111888112,0.2620000000003648,0.86,4210.0,0.47,0.59,81.26517394054396,6.15,4.443065634575069,12.8875,3.99723642933985,0.63,0.84,0.88,3.117871900826447,0.0483094911658859,0.4391642937246723,0.36,0.0,0.2563570410035577,0.44,7.125,0.4,0.5690016392744173,0.432386622377111,0.0187463362372513,0.2620002884572064,17.138402882138642,60.25306629834255,0.2620002683407469,0.3210940438655466,14.476998713378062,86.29938356074933,0.1791961073816853,0.3127678711472331,1.225,0.1453732507586784,0.579999525607255,88.6947304730473,0.0467231648722764,0.6387127734562759,2.872597995873857,0.0,6.232606350546409,70.42990711073259,9.45575333757152,0.2620000004244456,2.8865049415992816,0.0371253955632873,22.86626615467195,0.57,24.1058768571689,362.0,65.80044006948465,0.87,92.33849131578091,0.32,1727.0,0.01
6210.0,88.80207711442786,10.571835649809252,85.14790064844836,11.855,0.2620000000003788,0.86,4318.0,0.48,0.61,81.81716635041113,5.65,4.536937590711175,10.911428571428573,4.015628952121358,0.65,0.84,0.88,3.1173643410852714,0.0459522399437232,0.4533769967782743,0.4,0.0,0.2563570410035577,0.45,6.95,0.43,0.6522026370715748,0.4502675439435942,0.0187614648318054,0.2620003361937069,16.787901424137868,64.58765395894427,0.2620003250516866,0.3278347355616455,14.476998713378062,86.48345885938345,0.1956235478383536,0.3926337901129819,1.225,0.1545282231128924,0.5878382059617259,88.83113311331132,0.0705872762969581,0.6333524357336906,2.902217801355732,0.0,6.132836170911308,73.05110685494647,8.627930970837948,0.2620000003620584,3.0118328840970348,0.0515330420663795,22.278913249927744,0.58,23.54785343177468,341.0,69.4177659574468,0.87,29.936078142048643,0.36,1551.0,0.0
6175.0,89.03202736318408,10.517152203287482,85.48982022732544,11.673461538461538,0.2620000000000495,0.86,4311.0,0.48,0.6,81.98671094244149,5.74,4.490743428479277,11.65,3.962047553487874,0.64,0.84,0.88,3.133178294573643,0.050826230453221,0.4291598158767725,0.38,0.0,0.2563570410035577,0.45,7.26,0.42,0.6545516261667363,0.4266600058476262,0.0182588935619795,0.2620002592997898,16.802586065413063,63.17529045643153,0.2620002525204186,0.3236345454857492,14.476998713378062,86.59282842677435,0.1850246147321607,0.3951099541264399,1.23,0.1501775389643036,0.581217520719931,88.75974697469746,0.0603868549305256,0.6357014827607834,2.902954612437372,0.0,6.081220393039727,72.37354890937308,8.81887994434506,0.2620000004966889,2.901967654986523,0.0410233164460935,22.152091333250752,0.58,23.76492343450916,241.0,68.45553604436229,0.87,32.35423275851923,0.33,1623.0,0.0
5961.0,88.95075870646767,13.846793665779517,85.47337947494033,11.143269230769231,0.2620000000003816,0.86,4190.0,0.46,0.61,81.76531309297913,5.6,4.505728914691179,11.742857142857142,3.977953800118367,0.64,0.84,0.88,3.1460359408033827,0.0372353196893836,0.4275194366248944,0.38,0.0,0.2563570410035577,0.44,6.8100000000000005,0.41,0.5222390138297415,0.4230771563778981,0.0187644076037511,0.2620002548295119,17.16594740446258,63.61261173184357,0.2620002431319373,0.3262420377501745,14.476998713378062,86.45116584734035,0.1849803018972161,0.2736911461464814,1.235,0.1594660119292472,0.5742500931036587,88.63742574257425,0.0537231558898967,0.6342797994240603,2.930990274093722,0.0,6.099852258336851,72.26249718688031,8.677387438143253,0.2620000001748584,2.903018867924529,0.0348990111358898,23.015942028985503,0.56,23.976171269711056,358.0,67.70150035385704,0.87,49.35659440633532,0.35,1413.0,0.0
6200.0,88.76330845771145,11.41003822584486,85.02236668239735,13.701923076923077,0.2620000000000495,0.86,4238.0,0.46,0.59,81.54693232131562,7.28,4.546065150782131,13.299999999999995,4.0137778971145375,0.62,0.84,0.88,3.1474242424242425,0.0475577081425134,0.4329453189064173,0.34,0.0,0.2563570410035577,0.44,8.02,0.37,0.6168348348224743,0.4292131236395428,0.0182588935619795,0.2620002699402641,17.47943361948011,61.39438775510203,0.2620002594464635,0.2934618672879447,14.476998713378062,86.21377296227928,0.1320177311020036,0.3568976821690798,1.225,0.1142893790139552,0.5586069381710326,88.33107810781078,0.0322154276226866,0.6340784917478752,2.9505157677571465,0.0,6.1020308615918575,70.64656802592906,10.049782439782438,0.2620000004039972,2.988787061994609,0.0269423674934717,23.45507865725257,0.57,24.43715705040562,294.0,65.52294964028776,0.87,2.096251227751281,0.31,1668.0,0.0
6194.0,88.5707711442786,10.612363661730177,84.65838275862069,13.289583333333333,0.2620000000000495,0.86,4350.0,0.46,0.58,81.15182795698925,7.555,4.571371552975326,12.9,4.066828714432915,0.62,0.84,0.88,3.1845959595959594,0.0396108628203672,0.4175703286756655,0.34,0.0,0.2563570410035577,0.44,8.73,0.38,0.650464769768406,0.4140384935564748,0.0182588935619795,0.262000229417679,17.760965797942827,61.220802469135805,0.2620002210538534,0.284188130129239,14.476998713378062,85.92734968208744,0.1239108611514271,0.3908103845722813,1.23,0.0983683809108738,0.5562182574519234,88.0594499449945,0.0353861654604739,0.6302851483254159,2.9519967580312407,0.0,6.248534308897331,70.32685728703689,9.791393097643097,0.2620000002191594,2.9999550763701706,0.0266158474536798,23.627294685990336,0.56,25.084231154862817,243.0,65.10138663335415,0.87,7.920809331503847,0.3,1601.0,0.0
6055.0,88.41789800995024,12.381957344137344,84.47701793721973,14.3992,0.2620000000003258,0.86,4237.0,0.46,0.57,81.28867172675521,7.630000000000001,4.6334663763909045,13.09,4.066156421846784,0.61,0.84,0.88,3.2274747474747474,0.0410939741596743,0.4130652576661839,0.32,0.0,0.2563570410035577,0.43,8.62,0.35,0.57752988231292,0.4056527096936677,0.0187029847393414,0.2620002188058873,17.900371122158106,59.99659744408945,0.2620002024493927,0.2867857534472481,14.476998713378062,85.86914260750467,0.1256253476360747,0.3203098131606035,1.24,0.1082312091503268,0.5330516049798921,87.90085808580858,0.0323088759012,0.6265007035553428,3.018825523135868,0.0,6.16450447915201,69.46994931314957,10.238891582491584,0.2620000002493545,3.015139263252471,0.0230816850642218,23.969428960733307,0.56,25.098218029350104,313.0,63.93623255813954,0.87,32.09774790348678,0.29,1505.0,0.0
6151.0,88.62344527363184,13.571568089687288,84.22468423496633,14.521678321678325,0.2620000000003452,0.86,4307.0,0.45,0.57,80.43709044908286,8.35,4.569956458635704,13.154285714285717,4.125745600267831,0.61,0.83,0.87,3.2281818181818185,0.0391981718102099,0.4328481986031597,0.32,0.0,0.2563570410035577,0.43,8.79,0.35,0.5322472127448876,0.425523886504401,0.0187248275448715,0.2620002696614781,18.15533171367872,60.43569940476191,0.2620002495021715,0.2754444600841822,14.476998713378062,85.61941583129726,0.1095308896710765,0.2817451080806764,1.235,0.0875830777096114,0.5374276356629333,87.7977117711771,0.0299231069263719,0.6292194128718586,3.006019746536988,0.0,6.443867548426435,69.65761572252656,10.301381951381954,0.2620000002111048,2.927349505840072,0.022150856216914,24.34427722036418,0.56,25.55176146203628,336.0,64.31246352785146,0.87,39.85892997804902,0.28,1508.0,0.0
6045.0,88.931815920398,11.74677790807,85.03602665121667,13.315942028985503,0.262000000000379,0.86,4315.0,0.47,0.59,81.5108412397217,7.225,4.505495081438478,12.435,4.005626277651417,0.63,0.84,0.88,3.128181818181818,0.0384930311604051,0.4424193495751576,0.36,0.0,0.2563570410035577,0.44,8.115,0.39,0.6029960040227059,0.4376582060946172,0.0187616930962713,0.2620002986949978,17.56664284057867,63.33006269592477,0.2620002838499554,0.2970120031076866,14.476998713378062,86.27967559902778,0.1368834692641424,0.343660115721001,1.22,0.119822429906542,0.5749271745164146,88.3963696369637,0.0442029551477032,0.6343301101523755,2.9343796050692603,0.0,6.161430045495052,71.69567140770532,9.626374615722442,0.2620000001976916,2.921069182389937,0.0290315027586147,23.63829224988645,0.56,24.556141190411083,319.0,66.72092487597449,0.87,-1.5019711742544928,0.33,1411.0,0.01
6135.0,88.92881840796018,11.87202860614208,85.60401362901364,11.288333333333332,0.2620000000000495,0.86,4329.0,0.48,0.61,82.36687539531941,5.83,4.510312852765683,11.139999999999995,3.935217479493192,0.65,0.84,0.88,3.088888888888889,0.0483521446825246,0.4392194517365358,0.4,0.0,0.2563570410035577,0.46,6.82,0.44,0.5979070428763453,0.4364206266680138,0.0182588935619795,0.262000288627474,16.61274660650287,63.74150537634408,0.2620002801238194,0.3286090607186568,14.476998713378062,86.69355543350976,0.196994439105846,0.3388915245365249,1.21,0.1527856481481481,0.5891515849406921,88.78497249724971,0.0713271690815239,0.6360470949019764,2.887348953728264,0.0,5.956587402091834,72.61701102841765,8.50574074074074,0.2620000004256214,2.961716082659479,0.0453331630119087,21.93863702052108,0.58,23.38928994622185,279.0,68.50551407989522,0.87,18.869888605255767,0.35,1527.0,0.0
6223.0,88.8591791044776,12.516241024220683,85.17051369863013,12.915384615384616,0.262000000000377,0.87,4380.0,0.47,0.6,81.83588867805186,6.050000000000001,4.484361393323657,11.923333333333334,3.973240651044292,0.64,0.84,0.88,3.077020202020202,0.043140777755449,0.442444040332436,0.37,0.0,0.2563570410035577,0.44,7.55,0.42,0.5722575824619561,0.4363268032124331,0.0187595819069033,0.2620002987741526,17.097870084067786,62.436045081967215,0.262000279843502,0.3223254694786832,14.476998713378062,86.45758585050213,0.1840494227994228,0.3156313450225962,1.21,0.1452083333333333,0.5824286786557705,88.67768976897689,0.0548564048185007,0.6377186523032935,2.872325375773652,0.0,6.098187233244219,71.21231654996355,9.30524605024605,0.2620000002942493,2.949209344115004,0.0385611323586417,22.56506874767744,0.57,24.24418011120226,244.0,66.03039086929331,0.87,0.1681147703304759,0.33,1599.0,0.0
6322.0,88.77471393034826,16.134881976480937,84.33588352941176,15.644,0.2620000000055417,0.86,4250.0,0.46,0.51,81.47271979759645,7.98,4.619178358329302,15.545238095238098,4.066016599124166,0.55,0.84,0.87,3.3323232323232324,0.0318617715105974,0.4437577842982952,0.2,0.0147450451811861,0.2563570410035577,0.43,9.05,0.24,0.4460002228384214,0.4341361067833479,0.021151283409651,0.2620003030190368,17.33958772038482,58.346704,0.2620002733838244,0.2812018912621034,14.476998713378062,86.09352668085872,0.1162237130692813,0.2172380798329335,1.245,0.102274083546462,0.5271579739192683,88.03314631463147,0.0192065180412962,0.6251078771705667,3.064419392867669,0.0,6.169182965151729,67.73769734048808,11.50718710918711,0.2620000000929662,2.9644474393531,0.0169096095933128,22.9660782856435,0.56,24.433506517181662,625.0,60.53050449205252,0.87,406.7758860439656,0.16,1447.0,0.0
6021.0,89.12118159203979,11.885701790777238,86.37444950911642,10.380092592592591,0.2620000000004105,0.86,4278.0,0.48,0.63,82.35632511068943,5.29,4.506087727785841,11.01666666666667,3.9349343152329688,0.66,0.85,0.88,3.040097402597403,0.0465230106091293,0.4531067152258266,0.42,0.0,0.2563570410035577,0.46,6.645,0.45,0.5973534600494966,0.4500876886378294,0.0187946018079573,0.2620003352086413,16.56715670502472,65.0736346153846,0.2620003244198083,0.3336986008307455,14.476998713378062,86.79003798781844,0.1982644989598617,0.3383759434661954,1.22,0.1657428940568475,0.5909730485735302,88.89260726072608,0.082296291693778,0.6370884094755274,2.91262157382847,0.0,5.939198442849773,73.68978169400651,8.145618887285556,0.2620000003766991,2.9529829290206644,0.0505485113466723,22.18492299434328,0.58,23.01045939294504,260.0,69.62126095751854,0.87,-1.8028690786646,0.39,1483.0,0.0
6125.0,88.85885572139304,11.570876949958414,85.17225749765699,12.166666666666666,0.2620000000000495,0.86,4268.0,0.47,0.59,81.18027830487033,6.54,4.570343492985002,12.014285714285714,4.073695606677517,0.62,0.84,0.88,3.2004040404040404,0.0485251771262917,0.4264706956685117,0.35,0.0,0.2563570410035577,0.44,7.324999999999999,0.38,0.6101967975997672,0.4232342524287609,0.0182588935619795,0.2620002520147971,17.174971278851963,62.37478193146418,0.2620002435357019,0.3130982323249169,14.476998713378062,86.15399077003057,0.1648586473716969,0.3504981309180308,1.225,0.1430255183093702,0.5587646393478525,88.42283828382838,0.038330996777077,0.6314105312936837,2.960064839375184,0.0,6.274759626659162,71.36084582533205,9.127118807118809,0.262000000430408,2.986262353998204,0.0331703007121827,22.91961682976176,0.57,24.03495351380913,321.0,66.53549804687499,0.87,7.057586802930132,0.32,1536.0,0.01
